zipcode,HUC8,HUC4,triplet1,triplet2,triplet3,triplet1last,triplet2last,triplet3last
13645,4150302,415,4150302,4150303,4150304,0302,0303,0304
13690,4150302,415,4150302,4150303,4150304,0302,0303,0304
13695,4150302,415,4150302,4150303,4150304,0302,0303,0304
13603,4150303,415,4150303,4150102,4150302,0303,0102,0302
13665,4150303,415,4150303,4150102,4150302,0303,0102,0302
13675,4150303,415,4150303,4150102,4150302,0303,0102,0302
13652,4150304,415,4150304,4150302,4150305,0304,0302,0305
12973,4150305,415,4150305,4150306,4150304,0305,0306,0304
13668,4150305,415,4150305,4150306,4150304,0305,0306,0304
13678,4150305,415,4150305,4150306,4150304,0305,0306,0304
13683,4150305,415,4150305,4150306,4150304,0305,0306,0304
13699,4150305,415,4150305,4150306,4150304,0305,0306,0304
12965,4150306,415,4150306,4150307,4150305,0306,0307,0305
12967,4150306,415,4150306,4150307,4150305,0306,0307,0305
12980,4150306,415,4150306,4150307,4150305,0306,0307,0305
13649,4150306,415,4150306,4150307,4150305,0306,0307,0305
13696,4150306,415,4150306,4150307,4150305,0306,0307,0305
12937,4150307,415,4150307,4150306,4150308,0307,0306,0308
12915,4150308,415,4150308,4150307,4150310,0308,0307,0310
12917,4150308,415,4150308,4150307,4150310,0308,0307,0310
12920,4150308,415,4150308,4150307,4150310,0308,0307,0310
13607,4150309,415,4150309,4150102,4150303,0309,0102,0303
13614,4150309,415,4150309,4150102,4150303,0309,0102,0303
13623,4150309,415,4150309,4150102,4150303,0309,0102,0303
13640,4150309,415,4150309,4150102,4150303,0309,0102,0303
13641,4150309,415,4150309,4150102,4150303,0309,0102,0303
13664,4150309,415,4150309,4150102,4150303,0309,0102,0303
13692,4150309,415,4150309,4150102,4150303,0309,0102,0303
13694,4150310,415,4150310,4150308,4150307,0310,0308,0307
5735,4150401,415,4150401,4150402,4150408,0401,0402,0408
5757,4150401,415,4150401,4150402,4150408,0401,0402,0408
5761,4150401,415,4150401,4150402,4150408,0401,0402,0408
5764,4150401,415,4150401,4150402,4150408,0401,0402,0408
5768,4150401,415,4150401,4150402,4150408,0401,0402,0408
5774,4150401,415,4150401,4150402,4150408,0401,0402,0408
5775,4150401,415,4150401,4150402,4150408,0401,0402,0408
12821,4150401,415,4150401,4150402,4150408,0401,0402,0408
12837,4150401,415,4150401,4150402,4150408,0401,0402,0408
12838,4150401,415,4150401,4150402,4150408,0401,0402,0408
12849,4150401,415,4150401,4150402,4150408,0401,0402,0408
12854,4150401,415,4150401,4150402,4150408,0401,0402,0408
5736,4150402,415,4150402,4150403,4150408,0402,0403,0408
5742,4150402,415,4150402,4150403,4150408,0402,0403,0408
5753,4150402,415,4150402,4150403,4150408,0402,0403,0408
5759,4150402,415,4150402,4150403,4150408,0402,0403,0408
5763,4150402,415,4150402,4150403,4150408,0402,0403,0408
5765,4150402,415,4150402,4150403,4150408,0402,0403,0408
5769,4150402,415,4150402,4150403,4150408,0402,0403,0408
5778,4150402,415,4150402,4150403,4150408,0402,0403,0408
5404,4150403,415,4150403,4150405,4150407,0403,0405,0407
5439,4150403,415,4150403,4150405,4150407,0403,0405,0407
5462,4150403,415,4150403,4150405,4150407,0403,0405,0407
5477,4150403,415,4150403,4150405,4150407,0403,0405,0407
5602,4150403,415,4150403,4150405,4150407,0403,0405,0407
5640,4150403,415,4150403,4150405,4150407,0403,0405,0407
5648,4150403,415,4150403,4150405,4150407,0403,0405,0407
5651,4150403,415,4150403,4150405,4150407,0403,0405,0407
5654,4150403,415,4150403,4150405,4150407,0403,0405,0407
5658,4150403,415,4150403,4150405,4150407,0403,0405,0407
5660,4150403,415,4150403,4150405,4150407,0403,0405,0407
5663,4150403,415,4150403,4150405,4150407,0403,0405,0407
5664,4150403,415,4150403,4150405,4150407,0403,0405,0407
5666,4150403,415,4150403,4150405,4150407,0403,0405,0407
5667,4150403,415,4150403,4150405,4150407,0403,0405,0407
5670,4150403,415,4150403,4150405,4150407,0403,0405,0407
5672,4150403,415,4150403,4150405,4150407,0403,0405,0407
5673,4150403,415,4150403,4150405,4150407,0403,0405,0407
5674,4150403,415,4150403,4150405,4150407,0403,0405,0407
5676,4150403,415,4150403,4150405,4150407,0403,0405,0407
5677,4150403,415,4150403,4150405,4150407,0403,0405,0407
5678,4150403,415,4150403,4150405,4150407,0403,0405,0407
5682,4150403,415,4150403,4150405,4150407,0403,0405,0407
12911,4150404,415,4150404,4150406,4150408,0404,0406,0408
12942,4150404,415,4150404,4150406,4150408,0404,0406,0408
12987,4150404,415,4150404,4150406,4150408,0404,0406,0408
5444,4150405,415,4150405,4150403,4150407,0405,0403,0407
5489,4150405,415,4150405,4150403,4150407,0405,0403,0407
5492,4150405,415,4150405,4150403,4150407,0405,0403,0407
5652,4150405,415,4150405,4150403,4150407,0405,0403,0407
5655,4150405,415,4150405,4150403,4150407,0405,0403,0407
5656,4150405,415,4150405,4150403,4150407,0405,0403,0407
5842,4150405,415,4150405,4150403,4150407,0405,0403,0407
12913,4150406,415,4150406,4150404,4150408,0406,0404,0408
12929,4150406,415,4150406,4150404,4150408,0406,0404,0408
12977,4150406,415,4150406,4150404,4150408,0406,0404,0408
12978,4150406,415,4150406,4150404,4150408,0406,0404,0408
5441,4150407,415,4150407,4150405,4150408,0407,0405,0408
5447,4150407,415,4150407,4150405,4150408,0407,0405,0408
5455,4150407,415,4150407,4150405,4150408,0407,0405,0408
5476,4150407,415,4150407,4150405,4150408,0407,0405,0408
5483,4150407,415,4150407,4150405,4150408,0407,0405,0408
5485,4150407,415,4150407,4150405,4150408,0407,0405,0408
5859,4150407,415,4150407,4150405,4150408,0407,0405,0408
5868,4150407,415,4150407,4150405,4150408,0407,0405,0408
5874,4150407,415,4150407,4150405,4150408,0407,0405,0408
5445,4150408,415,4150408,4150406,4150409,0408,0406,0409
5458,4150408,415,4150408,4150406,4150409,0408,0406,0409
5463,4150408,415,4150408,4150406,4150409,0408,0406,0409
5473,4150408,415,4150408,4150406,4150409,0408,0406,0409
5474,4150408,415,4150408,4150406,4150409,0408,0406,0409
5481,4150408,415,4150408,4150406,4150409,0408,0406,0409
5486,4150408,415,4150408,4150406,4150409,0408,0406,0409
12819,4150408,415,4150408,4150406,4150409,0408,0406,0409
12820,4150408,415,4150408,4150406,4150409,0408,0406,0409
12841,4150408,415,4150408,4150406,4150409,0408,0406,0409
12844,4150408,415,4150408,4150406,4150409,0408,0406,0409
12861,4150408,415,4150408,4150406,4150409,0408,0406,0409
12874,4150408,415,4150408,4150406,4150409,0408,0406,0409
12910,4150408,415,4150408,4150406,4150409,0408,0406,0409
12921,4150408,415,4150408,4150406,4150409,0408,0406,0409
12932,4150408,415,4150408,4150406,4150409,0408,0406,0409
12933,4150408,415,4150408,4150406,4150409,0408,0406,0409
12936,4150408,415,4150408,4150406,4150409,0408,0406,0409
12956,4150408,415,4150408,4150406,4150409,0408,0406,0409
12974,4150408,415,4150408,4150406,4150409,0408,0406,0409
12975,4150408,415,4150408,4150406,4150409,0408,0406,0409
12992,4150408,415,4150408,4150406,4150409,0408,0406,0409
12993,4150408,415,4150408,4150406,4150409,0408,0406,0409
12996,4150408,415,4150408,4150406,4150409,0408,0406,0409
5820,4150500,415,4150500,4150407,4150600,0500,0407,0600
5822,4150500,415,4150500,4150407,4150600,0500,0407,0600
5825,4150500,415,4150500,4150407,4150600,0500,0407,0600
5827,4150500,415,4150500,4150407,4150600,0500,0407,0600
5829,4150500,415,4150500,4150407,4150600,0500,0407,0600
5830,4150500,415,4150500,4150407,4150600,0500,0407,0600
5833,4150500,415,4150500,4150407,4150600,0500,0407,0600
5845,4150500,415,4150500,4150407,4150600,0500,0407,0600
5853,4150500,415,4150500,4150407,4150600,0500,0407,0600
5855,4150500,415,4150500,4150407,4150600,0500,0407,0600
5872,4150500,415,4150500,4150407,4150600,0500,0407,0600
5875,4150500,415,4150500,4150407,4150600,0500,0407,0600
59724,10020001,1002,10020001,10020002,10020003,0001,0002,0003
59727,10020004,1002,10020004,10020002,10020003,0004,0002,0003
59732,10020004,1002,10020004,10020002,10020003,0004,0002,0003
59736,10020004,1002,10020004,10020002,10020003,0004,0002,0003
59743,10020004,1002,10020004,10020002,10020003,0004,0002,0003
59761,10020004,1002,10020004,10020002,10020003,0004,0002,0003
59762,10020004,1002,10020004,10020002,10020003,0004,0002,0003
59735,10020005,1002,10020005,10020006,10020007,0005,0006,0007
59747,10020005,1002,10020005,10020006,10020007,0005,0006,0007
59751,10020005,1002,10020005,10020006,10020007,0005,0006,0007
59759,10020005,1002,10020005,10020006,10020007,0005,0006,0007
59631,10020006,1002,10020006,10020005,10020004,0006,0005,0004
59718,10020008,1002,10020008,10020007,10020003,0008,0007,0003
59930,17010101,1701,17010101,17010102,17010103,0101,0102,0103
83826,17010105,1701,17010105,17010103,17010104,0105,0103,0104
59722,17010201,1701,17010201,17010202,17010203,0201,0202,0203
59728,17010201,1701,17010201,17010202,17010203,0201,0202,0203
59731,17010201,1701,17010201,17010202,17010203,0201,0202,0203
59733,17010201,1701,17010201,17010202,17010203,0201,0202,0203
59748,17010201,1701,17010201,17010202,17010203,0201,0202,0203
59756,17010201,1701,17010201,17010202,17010203,0201,0202,0203
59825,17010202,1701,17010202,17010203,17010205,0202,0203,0205
59837,17010202,1701,17010202,17010203,17010205,0202,0203,0205
59868,17010203,1701,17010203,17010202,17010209,0203,0202,0209
59812,17010204,1701,17010204,17010202,17010205,0204,0202,0205
59820,17010204,1701,17010204,17010202,17010205,0204,0202,0205
59830,17010204,1701,17010204,17010202,17010205,0204,0202,0205
59834,17010204,1701,17010204,17010202,17010205,0204,0202,0205
59842,17010204,1701,17010204,17010202,17010205,0204,0202,0205
59846,17010204,1701,17010204,17010202,17010205,0204,0202,0205
59866,17010204,1701,17010204,17010202,17010205,0204,0202,0205
59867,17010204,1701,17010204,17010202,17010205,0204,0202,0205
59872,17010204,1701,17010204,17010202,17010205,0204,0202,0205
59827,17010205,1701,17010205,17010204,17010212,0205,0204,0212
59828,17010205,1701,17010205,17010204,17010212,0205,0204,0212
59829,17010205,1701,17010205,17010204,17010212,0205,0204,0212
59833,17010205,1701,17010205,17010204,17010212,0205,0204,0212
59840,17010205,1701,17010205,17010204,17010212,0205,0204,0212
59841,17010205,1701,17010205,17010204,17010212,0205,0204,0212
59870,17010205,1701,17010205,17010204,17010212,0205,0204,0212
59871,17010205,1701,17010205,17010204,17010212,0205,0204,0212
59875,17010205,1701,17010205,17010204,17010212,0205,0204,0212
59914,17010208,1701,17010208,17010212,17010210,0208,0212,0210
59922,17010208,1701,17010208,17010212,17010210,0208,0212,0210
59931,17010208,1701,17010208,17010212,17010210,0208,0212,0210
59932,17010208,1701,17010208,17010212,17010210,0208,0212,0210
59821,17010212,1701,17010212,17010208,17010211,0212,0208,0211
59824,17010212,1701,17010212,17010208,17010211,0212,0208,0211
59831,17010212,1701,17010212,17010208,17010211,0212,0208,0211
59845,17010212,1701,17010212,17010208,17010211,0212,0208,0211
59848,17010212,1701,17010212,17010208,17010211,0212,0208,0211
59855,17010212,1701,17010212,17010208,17010211,0212,0208,0211
59863,17010212,1701,17010212,17010208,17010211,0212,0208,0211
59864,17010212,1701,17010212,17010208,17010211,0212,0208,0211
59865,17010212,1701,17010212,17010208,17010211,0212,0208,0211
59844,17010213,1701,17010213,17010204,17010212,0213,0204,0212
59853,17010213,1701,17010213,17010204,17010212,0213,0204,0212
59873,17010213,1701,17010213,17010204,17010212,0213,0204,0212
59874,17010213,1701,17010213,17010204,17010212,0213,0204,0212
83809,17010214,1701,17010214,17010215,17010216,0214,0215,0216
83813,17010214,1701,17010214,17010215,17010216,0214,0215,0216
83825,17010214,1701,17010214,17010215,17010216,0214,0215,0216
83840,17010214,1701,17010214,17010215,17010216,0214,0215,0216
83852,17010214,1701,17010214,17010215,17010216,0214,0215,0216
83860,17010214,1701,17010214,17010215,17010216,0214,0215,0216
83869,17010214,1701,17010214,17010215,17010216,0214,0215,0216
83821,17010215,1701,17010215,17010216,17010214,0215,0216,0214
83848,17010215,1701,17010215,17010216,17010214,0215,0216,0214
99152,17010216,1701,17010216,17010214,17010215,0216,0214,0215
83874,17010301,1701,17010301,17010302,17010303,0301,0302,0303
83837,17010302,1701,17010302,17010301,17010303,0302,0301,0303
83846,17010302,1701,17010302,17010301,17010303,0302,0301,0303
83849,17010302,1701,17010302,17010301,17010303,0302,0301,0303
83868,17010302,1701,17010302,17010301,17010303,0302,0301,0303
83833,17010303,1701,17010303,17010301,17010305,0303,0301,0305
83842,17010303,1701,17010303,17010301,17010305,0303,0301,0305
83802,17010304,1701,17010304,17010302,17010303,0304,0302,0303
83808,17010304,1701,17010304,17010302,17010303,0304,0302,0303
83812,17010304,1701,17010304,17010302,17010303,0304,0302,0303
83830,17010304,1701,17010304,17010302,17010303,0304,0302,0303
83866,17010304,1701,17010304,17010302,17010303,0304,0302,0303
83854,17010305,1701,17010305,17010303,17010308,0305,0303,0308
99016,17010305,1701,17010305,17010303,17010308,0305,0303,0308
99019,17010305,1701,17010305,17010303,17010308,0305,0303,0308
99025,17010305,1701,17010305,17010303,17010308,0305,0303,0308
99027,17010305,1701,17010305,17010303,17010308,0305,0303,0308
99037,17010305,1701,17010305,17010303,17010308,0305,0303,0308
99202,17010305,1701,17010305,17010303,17010308,0305,0303,0308
99206,17010305,1701,17010305,17010303,17010308,0305,0303,0308
99212,17010305,1701,17010305,17010303,17010308,0305,0303,0308
99216,17010305,1701,17010305,17010303,17010308,0305,0303,0308
99258,17010305,1701,17010305,17010303,17010308,0305,0303,0308
99013,17010307,1701,17010307,17010308,17010306,0307,0308,0306
99026,17010307,1701,17010307,17010308,17010306,0307,0308,0306
99034,17010307,1701,17010307,17010308,17010306,0307,0308,0306
99040,17010307,1701,17010307,17010308,17010306,0307,0308,0306
99003,17010308,1701,17010308,17010307,17010305,0308,0307,0305
99005,17010308,1701,17010308,17010307,17010305,0308,0307,0305
99009,17010308,1701,17010308,17010307,17010305,0308,0307,0305
99218,17010308,1701,17010308,17010307,17010305,0308,0307,0305
99251,17010308,1701,17010308,17010307,17010305,0308,0307,0305
97031,17070105,1707,17070105,17070106,17070101,0105,0106,0101
97040,17070105,1707,17070105,17070106,17070101,0105,0106,0101
98605,17070105,1707,17070105,17070106,17070101,0105,0106,0101
98617,17070105,1707,17070105,17070106,17070101,0105,0106,0101
98623,17070105,1707,17070105,17070106,17070101,0105,0106,0101
98650,17070105,1707,17070105,17070106,17070101,0105,0106,0101
98651,17070105,1707,17070105,17070106,17070101,0105,0106,0101
98672,17070105,1707,17070105,17070106,17070101,0105,0106,0101
98613,17070106,1707,17070106,17070105,17070101,0106,0105,0101
98619,17070106,1707,17070106,17070105,17070101,0106,0105,0101
98628,17070106,1707,17070106,17070105,17070101,0106,0105,0101
98670,17070106,1707,17070106,17070105,17070101,0106,0105,0101
97825,17070201,1707,17070201,17070202,17070203,0201,0202,0203
97845,17070201,1707,17070201,17070202,17070203,0201,0202,0203
97865,17070201,1707,17070201,17070202,17070203,0201,0202,0203
97864,17070202,1707,17070202,17070203,17070204,0202,0203,0204
97880,17070202,1707,17070202,17070203,17070204,0202,0203,0204
97703,17070301,1707,17070301,17070302,17070305,0301,0302,0305
97709,17070301,1707,17070301,17070302,17070305,0301,0302,0305
97730,17070301,1707,17070301,17070302,17070305,0301,0302,0305
97737,17070302,1707,17070302,17070301,17070305,0302,0301,0305
97751,17070303,1707,17070303,17070305,17070304,0303,0305,0304
97753,17070305,1707,17070305,17070306,17070307,0305,0306,0307
97063,17070306,1707,17070306,17070305,17070307,0306,0305,0307
97761,17070306,1707,17070306,17070305,17070307,0306,0305,0307
97011,17080001,1708,17080001,17080002,17080003,0001,0002,0003
97019,17080001,1708,17080001,17080002,17080003,0001,0002,0003
97028,17080001,1708,17080001,17080002,17080003,0001,0002,0003
97049,17080001,1708,17080001,17080002,17080003,0001,0002,0003
97067,17080001,1708,17080001,17080002,17080003,0001,0002,0003
98671,17080001,1708,17080001,17080002,17080003,0001,0002,0003
98601,17080002,1708,17080002,17080003,17080001,0002,0003,0001
98616,17080002,1708,17080002,17080003,17080001,0002,0003,0001
98629,17080002,1708,17080002,17080003,17080001,0002,0003,0001
98675,17080002,1708,17080002,17080003,17080001,0002,0003,0001
97018,17080003,1708,17080003,17080002,17080001,0003,0002,0001
97048,17080003,1708,17080003,17080002,17080001,0003,0002,0001
97054,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98609,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98612,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98660,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98661,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98662,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98663,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98664,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98665,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98683,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98685,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98686,17080003,1708,17080003,17080002,17080001,0003,0002,0001
98361,17080004,1708,17080004,17080002,17080005,0004,0002,0005
98377,17080004,1708,17080004,17080002,17080005,0004,0002,0005
98564,17080005,1708,17080005,17080003,17080004,0005,0003,0004
98582,17080005,1708,17080005,17080003,17080004,0005,0003,0004
98585,17080005,1708,17080005,17080003,17080004,0005,0003,0004
98591,17080005,1708,17080005,17080003,17080004,0005,0003,0004
98593,17080005,1708,17080005,17080003,17080004,0005,0003,0004
98611,17080005,1708,17080005,17080003,17080004,0005,0003,0004
98645,17080005,1708,17080005,17080003,17080004,0005,0003,0004
98649,17080005,1708,17080005,17080003,17080004,0005,0003,0004
97103,17080006,1708,17080006,17080003,17080005,0006,0003,0005
98643,17080006,1708,17080006,17080003,17080005,0006,0003,0005
97431,17090001,1709,17090001,17090002,17090003,0001,0002,0003
97438,17090001,1709,17090001,17090002,17090003,0001,0002,0003
97452,17090001,1709,17090001,17090002,17090003,0001,0002,0003
97463,17090001,1709,17090001,17090002,17090003,0001,0002,0003
97492,17090001,1709,17090001,17090002,17090003,0001,0002,0003
97426,17090002,1709,17090002,17090003,17090004,0002,0003,0004
97434,17090002,1709,17090002,17090003,17090004,0002,0003,0004
97321,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97327,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97330,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97331,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97333,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97336,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97348,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97377,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97389,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97401,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97402,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97403,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97404,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97419,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97437,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97448,17090003,1709,17090003,17090004,17090005,0003,0004,0005
97413,17090004,1709,17090004,17090005,17090006,0004,0005,0006
97454,17090004,1709,17090004,17090005,17090006,0004,0005,0006
97488,17090004,1709,17090004,17090005,17090006,0004,0005,0006
97342,17090005,1709,17090005,17090006,17090007,0005,0006,0007
97346,17090005,1709,17090005,17090006,17090007,0005,0006,0007
97350,17090005,1709,17090005,17090006,17090007,0005,0006,0007
97360,17090005,1709,17090005,17090006,17090007,0005,0006,0007
97384,17090005,1709,17090005,17090006,17090007,0005,0006,0007
97329,17090006,1709,17090006,17090007,17090008,0006,0007,0008
97335,17090006,1709,17090006,17090007,17090008,0006,0007,0008
97345,17090006,1709,17090006,17090007,17090008,0006,0007,0008
97070,17090007,1709,17090007,17090008,17090009,0007,0008,0009
97115,17090007,1709,17090007,17090008,17090009,0007,0008,0009
97137,17090007,1709,17090007,17090008,17090009,0007,0008,0009
97302,17090007,1709,17090007,17090008,17090009,0007,0008,0009
97303,17090007,1709,17090007,17090008,17090009,0007,0008,0009
97306,17090007,1709,17090007,17090008,17090009,0007,0008,0009
97101,17090008,1709,17090008,17090009,17090010,0008,0009,0010
97127,17090008,1709,17090008,17090009,17090010,0008,0009,0010
97128,17090008,1709,17090008,17090009,17090010,0008,0009,0010
97148,17090008,1709,17090008,17090009,17090010,0008,0009,0010
97378,17090008,1709,17090008,17090009,17090010,0008,0009,0010
97396,17090008,1709,17090008,17090009,17090010,0008,0009,0010
97032,17090009,1709,17090009,17090010,17090011,0009,0010,0011
97038,17090009,1709,17090009,17090010,17090011,0009,0010,0011
97042,17090009,1709,17090009,17090010,17090011,0009,0010,0011
97362,17090009,1709,17090009,17090010,17090011,0009,0010,0011
97373,17090009,1709,17090009,17090010,17090011,0009,0010,0011
97375,17090009,1709,17090009,17090010,17090011,0009,0010,0011
97381,17090009,1709,17090009,17090010,17090011,0009,0010,0011
97003,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97005,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97006,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97007,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97008,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97078,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97106,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97113,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97116,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97119,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97123,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97124,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97125,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97133,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97223,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97224,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97225,17090010,1709,17090010,17090011,17090012,0010,0011,0012
97022,17090011,1709,17090011,17090012,17090010,0011,0012,0010
97023,17090011,1709,17090011,17090012,17090010,0011,0012,0010
97024,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97053,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97201,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97202,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97203,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97204,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97205,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97206,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97208,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97209,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97210,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97212,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97213,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97214,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97215,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97216,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97218,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97220,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97222,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97227,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97232,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97233,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97236,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97258,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97266,17090012,1709,17090012,17090010,17090011,0012,0010,0011
97267,17090012,1709,17090012,17090010,17090011,0012,0010,0011
98350,17100101,1710,17100101,17100102,17100105,0101,0102,0105
98526,17100102,1710,17100102,17100104,17100105,0102,0104,0105
98536,17100102,1710,17100102,17100104,17100105,0102,0104,0105
98562,17100102,1710,17100102,17100104,17100105,0102,0104,0105
98566,17100102,1710,17100102,17100104,17100105,0102,0104,0105
98571,17100102,1710,17100102,17100104,17100105,0102,0104,0105
98587,17100102,1710,17100102,17100104,17100105,0102,0104,0105
98530,17100103,1710,17100103,17100104,17100105,0103,0104,0105
98531,17100103,1710,17100103,17100104,17100105,0103,0104,0105
98532,17100103,1710,17100103,17100104,17100105,0103,0104,0105
98539,17100103,1710,17100103,17100104,17100105,0103,0104,0105
98544,17100103,1710,17100103,17100104,17100105,0103,0104,0105
98556,17100103,1710,17100103,17100104,17100105,0103,0104,0105
98565,17100103,1710,17100103,17100104,17100105,0103,0104,0105
98572,17100103,1710,17100103,17100104,17100105,0103,0104,0105
98579,17100103,1710,17100103,17100104,17100105,0103,0104,0105
98559,17100104,1710,17100104,17100105,17100106,0104,0105,0106
98560,17100104,1710,17100104,17100105,17100106,0104,0105,0106
98583,17100104,1710,17100104,17100105,17100106,0104,0105,0106
98527,17100106,1710,17100106,17100104,17100103,0106,0104,0103
98537,17100106,1710,17100106,17100104,17100103,0106,0104,0103
98586,17100106,1710,17100106,17100104,17100103,0106,0104,0103
98590,17100106,1710,17100106,17100104,17100103,0106,0104,0103
98640,17100106,1710,17100106,17100104,17100103,0106,0104,0103
98641,17100106,1710,17100106,17100104,17100103,0106,0104,0103
97102,17100201,1710,17100201,17100202,17100203,0201,0202,0203
97110,17100201,1710,17100201,17100202,17100203,0201,0202,0203
97145,17100201,1710,17100201,17100202,17100203,0201,0202,0203
97064,17100202,1710,17100202,17100203,17100204,0202,0203,0204
97144,17100202,1710,17100202,17100203,17100204,0202,0203,0204
97147,17100202,1710,17100202,17100203,17100204,0202,0203,0204
97107,17100203,1710,17100203,17100204,17100205,0203,0204,0205
97108,17100203,1710,17100203,17100204,17100205,0203,0204,0205
97112,17100203,1710,17100203,17100204,17100205,0203,0204,0205
97118,17100203,1710,17100203,17100204,17100205,0203,0204,0205
97122,17100203,1710,17100203,17100204,17100205,0203,0204,0205
97134,17100203,1710,17100203,17100204,17100205,0203,0204,0205
97135,17100203,1710,17100203,17100204,17100205,0203,0204,0205
97141,17100203,1710,17100203,17100204,17100205,0203,0204,0205
97149,17100203,1710,17100203,17100204,17100205,0203,0204,0205
97341,17100204,1710,17100204,17100205,17100206,0204,0205,0206
97357,17100204,1710,17100204,17100205,17100206,0204,0205,0206
97364,17100204,1710,17100204,17100205,17100206,0204,0205,0206
97365,17100204,1710,17100204,17100205,17100206,0204,0205,0206
97367,17100204,1710,17100204,17100205,17100206,0204,0205,0206
97368,17100204,1710,17100204,17100205,17100206,0204,0205,0206
97369,17100204,1710,17100204,17100205,17100206,0204,0205,0206
97380,17100204,1710,17100204,17100205,17100206,0204,0205,0206
97388,17100204,1710,17100204,17100205,17100206,0204,0205,0206
97324,17100205,1710,17100205,17100206,17100207,0205,0206,0207
97390,17100205,1710,17100205,17100206,17100207,0205,0206,0207
97394,17100205,1710,17100205,17100206,17100207,0205,0206,0207
97498,17100205,1710,17100205,17100206,17100207,0205,0206,0207
97412,17100206,1710,17100206,17100303,17100207,0206,0303,0207
97430,17100206,1710,17100206,17100303,17100207,0206,0303,0207
97451,17100206,1710,17100206,17100303,17100207,0206,0303,0207
97480,17100206,1710,17100206,17100303,17100207,0206,0303,0207
97490,17100206,1710,17100206,17100303,17100207,0206,0303,0207
97443,17100301,1710,17100301,17100302,17100303,0301,0302,0303
97447,17100301,1710,17100301,17100302,17100303,0301,0302,0303
97494,17100301,1710,17100301,17100302,17100303,0301,0302,0303
97410,17100302,1710,17100302,17100303,17100304,0302,0303,0304
97417,17100302,1710,17100302,17100303,17100304,0302,0303,0304
