st2,NAME,lake,lat,lon
NY,Wayne,Wildlife Marsh Pond,43.1756688927179,-77.0297844101744
NY,Wyoming,Willene,42.5574951311599,-78.307024009996
NY,Hamilton,Willis Lake,43.3690535434652,-74.2415805249646
NY,Nassau,Willow Pond,40.6388141425265,-73.6910384516945
NY,Hamilton,Wilmurt Lake,43.4310957774364,-74.7248602694726
NY,Herkimer,Windfall Pond,43.8053736376624,-74.8288167307711
NY,Franklin,Windfall Pond,44.3647052576238,-74.4477351051252
NY,Rensselaer,Wing Pond,42.8782001986454,-73.4605269084062
NY,Warren,Wing Pond,43.6081715005792,-73.6367910174592
NY,Orange,Winona Lake,41.5169071829367,-74.0531763211992
NY,Saratoga,Winslow Pond,43.1397722635129,-73.8505420579032
NY,Warren,Wintergreen Lake,43.7611079800731,-73.5682376504751
NY,Sullivan,Wohl Lake,41.7410539361716,-74.6180004257135
NY,Suffolk,Long Creek,40.9997415092935,-72.5381010397655
NY,Suffolk,Mattituck Creek,40.9990650682028,-72.5454208350476
NY,Dutchess,Wilbur Pond,41.9721361470426,-73.7344291647992
NY,Warren,Wilcox Lake,43.4016712402024,-74.1503629911417
NY,Hamilton,Wolf Lake,43.6298092088539,-74.6531092993236
NY,Suffolk,Wolf Pit Lake,41.0031943160617,-72.5322767500387
NY,Hamilton,Wolf Pond,43.8941895398292,-74.3474477816626
NY,Sullivan,Wolf Pond,41.5126388190842,-74.9579675523179
NY,Putnam,Wonder Lake,41.4887252336452,-73.6483655347314
NY,Franklin,Woodbury Pond,44.2607728366388,-74.4265327482536
NY,Madison,Woodman Pond,42.8529079707859,-75.5682063731017
NY,Suffolk,Woods Hole Pond,40.7792429325838,-72.8792367713489
NY,Sullivan,Woods Pond,41.7254806523813,-74.7920941539284
NY,Lewis,Woodwardia Pond,43.8686545547216,-75.1663168476859
NY,Hamilton,Lilypad Pond,43.9826006098996,-74.7120616574735
NY,Essex,Worcester Pond,43.8852031705201,-73.499171064086
NY,Oneida,Yahnundasis Lake,43.0847476961881,-75.3069586996123
NY,Sullivan,York Lake,41.5019899244518,-74.9685916998184
NY,Madison,York Pond,42.8203498433951,-75.3995583255054
NY,Suffolk,Zeeks Pond,40.8791461197406,-72.8420021252926
NY,Otsego,Zimmerman Pond,42.702891625395,-75.1609425277765
NY,Tioga,Zorn Pond,42.1450443386281,-76.3542744678183
NY,Herkimer,White Pond,43.6890954341013,-74.8053368167613
NY,Hamilton,Antediluvian Pond,44.0020656703877,-74.6219006206951
NY,Warren,Eagle Pond,43.5391761292142,-74.1162267824838
NY,Delaware,East Sidney Lake,42.327219507615,-75.2120759216544
NY,Otsego,Goey Pond,42.6256607858842,-74.9741100115489
NY,Hamilton,Jerry Vly,43.3305931106812,-74.2349471371815
NY,Otsego,Lake of the Twin Fawns,42.5943345121924,-75.141261197037
NY,Warren,Lizard Pond,43.5114792760341,-74.0474879812886
NY,Nassau,Scudders Pond,40.8375001958692,-73.6509526501287
NY,Greene,Sleepy Hollow Lake,42.2948639484778,-73.807110268165
NY,Otsego,Spring Pond,42.599049441929,-75.129972248663
NY,Hamilton,Warner Lake,43.4299274188683,-74.5630122415923
NY,Otsego,Ice Pond,42.5952574774793,-75.1338128576979
NY,St. Lawrence,Allen Pond,44.3438578946064,-74.9994255951485
NY,St. Lawrence,Amber Lake,44.399265104987,-74.6196173072781
NY,St. Lawrence,Arquett Pond,44.5108295227686,-74.603906359906
NY,St. Lawrence,Ash Pond,44.1014805674688,-74.8284308292796
NY,St. Lawrence,Balsam Pond,44.2525062279224,-74.7545732782258
NY,St. Lawrence,Barney Pond,44.471199312018,-74.8052971442329
NY,Orange,Forest Lake,41.2987618926755,-74.1035191101532
NY,St. Lawrence,Beaver Pond,44.3294080106646,-74.8029528504156
NY,St. Lawrence,Blue Pond,44.3921627805813,-74.8716399311601
NY,St. Lawrence,Bonner Lake,44.2566194226229,-75.3010434713128
NY,St. Lawrence,Boyd Pond,44.3935602491974,-75.0952755301045
NY,St. Lawrence,Carr Pond,44.2546541364112,-75.1447859403812
NY,St. Lawrence,Ormsbee Pond,44.3920581034337,-74.8651938473846
NY,Erie,Spaulding Lake,42.9780598012249,-78.6268919816092
NY,St. Lawrence,Cedar Lake,44.3482449502361,-75.2622071155907
NY,St. Lawrence,Center Pond,44.1603894738834,-74.7053801553421
NY,St. Lawrence,Chandler Pond,44.3135199925351,-74.7269952456079
NY,St. Lawrence,Chub Lake,44.335714103457,-75.3502870961343
NY,St. Lawrence,Church Pond,44.3783848370899,-74.770135409747
NY,St. Lawrence,Huckleberry Lake,44.3244453924848,-75.3365011633752
NY,St. Lawrence,Moon Lake,44.3327732953905,-75.3204469104853
NY,St. Lawrence,Wolf Lake,44.3352023370707,-75.3128844395497
NY,St. Lawrence,Cold Pond,44.4222227612846,-74.7777150063108
NY,St. Lawrence,Cook Pond,44.2467941491332,-74.8889734895619
NY,St. Lawrence,Cook Pond Outlet,44.2487708759165,-74.8952780788331
NY,St. Lawrence,Cranberry Pond,44.4455227897331,-74.9851475045933
NY,St. Lawrence,Crooked Lake,44.3432679732635,-74.7389648683066
NY,St. Lawrence,Curtis Pond,44.1595882353274,-74.7597821693001
NY,St. Lawrence,Darning Needle Pond,44.1152945787923,-74.7771988490418
NY,St. Lawrence,Deerskin Pond,44.3723617826762,-74.9112269252969
NY,St. Lawrence,Dillon Pond,44.2222829992575,-74.8703890980602
NY,St. Lawrence,Dodge Pond,44.253598517516,-75.1106560086558
NY,St. Lawrence,Fishpole Pond,44.1126581339076,-74.7987241266994
NY,St. Lawrence,John Pond,44.1124728453258,-74.7650303198054
NY,St. Lawrence,Little Fish Pond,44.1165695462993,-74.7732983772646
NY,St. Lawrence,Sampson Pond,44.2664975009626,-74.7654306626058
NY,St. Lawrence,Scott Pond,44.1079031108457,-74.7634548447143
NY,St. Lawrence,Glasby Pond,44.1001118103494,-74.880546733409
NY,St. Lawrence,Goose Pond,44.1489454652447,-75.2817126607954
NY,St. Lawrence,Grass River Flow,44.2562219774701,-74.7374645775909
NY,St. Lawrence,Halfmoon Pond,44.084199188306,-74.8253713737464
NY,St. Lawrence,Hall Lake,44.2919844638122,-75.1647264638248
NY,St. Lawrence,Greenfield Pond,44.2662507516136,-75.0741819597372
NY,Ulster,Peekamoose Lake,41.9269887173172,-74.3764247741494
NY,St. Lawrence,Hedgehog Pond,44.1786236344007,-74.7769674037925
NY,St. Lawrence,Hitchins Pond,44.1144558059664,-74.6563099702014
NY,St. Lawrence,Hopkinton Pond,44.6015988342396,-74.684666922897
NY,St. Lawrence,Indian Mountain Pond,44.126462613035,-74.8190667670491
NY,St. Lawrence,Jenny Lake,44.1682981367716,-75.2207661421193
NY,St. Lawrence,Jones Pond,44.2567948847153,-75.2263763255249
NY,St. Lawrence,Jordan Lake,44.3781667132564,-74.6112382369008
NY,St. Lawrence,Kettle Pond,44.4356044119996,-74.6264990014749
NY,St. Lawrence,Kildare Pond,44.445948752356,-74.6943669964446
NY,St. Lawrence,Smith Pond,44.250503511293,-75.2234891333436
NY,St. Lawrence,Thirtyfive Pond,44.4251580374031,-74.6176373872905
NY,St. Lawrence,Slough Pond,44.5987835778117,-74.6945838036499
NY,St. Lawrence,Heath Pond,44.1811906577346,-74.9141233634449
NY,St. Lawrence,Little Jordan Lake,44.3865805969576,-74.5887302027452
NY,St. Lawrence,Little Lake,44.3614516098153,-75.1332579167223
NY,St. Lawrence,Little Moosehead Pond,44.2439239822344,-74.9498927402485
NY,St. Lawrence,Little Mud Pond,44.3188280751611,-75.3685896429468
NY,St. Lawrence,Little Otter Pond,44.1092656469403,-75.011140207515
NY,St. Lawrence,Lone Pond,44.3475797826042,-74.7587927929848
NY,St. Lawrence,Moosehead Pond,44.2504995134457,-74.9530981381989
NY,St. Lawrence,Muskrat Pond,44.1897833633518,-74.9292943084163
NY,St. Lawrence,Marsh Pond,44.4465764275521,-74.9285795813375
NY,St. Lawrence,McCuen Pond,44.3923080704647,-74.6737384262076
NY,St. Lawrence,Midget Pond,44.4305708876817,-74.7006991354642
NY,St. Lawrence,Mile Pond,44.3430627246495,-74.974935043349
NY,St. Lawrence,Nicks Pond,44.1423737916408,-74.9678153270592
NY,St. Lawrence,Olmstead Pond,44.1213393067194,-74.8435170360817
NY,St. Lawrence,Orebed Ponds,44.3034755523978,-75.0297005448058
NY,St. Lawrence,Parmeter Pond,44.3558710302103,-74.9914249364975
NY,St. Lawrence,Partlow Pond,44.263206242269,-75.1280969506918
NY,St. Lawrence,Pine Hill Pond,44.2389356446558,-75.2893742771813
NY,St. Lawrence,Simmons Pond,44.122710429486,-74.8517112627717
NY,St. Lawrence,Spectacle Pond,44.1305239692662,-74.840916448388
NY,St. Lawrence,Round Lake,44.1185049270152,-75.174128086343
NY,St. Lawrence,Scuttle Hole,44.1154389632457,-75.1958825230776
NY,St. Lawrence,Sevey Pond,44.2882744259362,-74.7099803110175
NY,St. Lawrence,Silver Leaf Pond,44.0833851122232,-74.793007750807
NY,St. Lawrence,Beaver Lake,44.2481857069139,-75.270502746972
NY,St. Lawrence,Slouch Pond,44.3176622124935,-74.949664252305
NY,Lewis,South Creek Lake,44.1176698738736,-75.2204267471889
NY,St. Lawrence,Spider Pond,44.1733980715074,-75.1777042976401
NY,St. Lawrence,Spruce Pond,44.2990438794319,-74.8926884540004
NY,St. Lawrence,Sterling Pond,44.5424031596891,-74.7285223115745
NY,St. Lawrence,Stockwell Pond,44.3557183855324,-75.1464859333561
NY,St. Lawrence,Sunny Pond,44.1562292456881,-74.9837517358167
NY,St. Lawrence,Sweet Pond,44.305339956646,-75.1036684744761
NY,St. Lawrence,Toad Pond,44.1283934631004,-74.8598333533172
NY,St. Lawrence,Tooley Pond,44.2711866081294,-74.9192626795743
NY,St. Lawrence,Tracy Pond,44.3278870368665,-74.9437449255914
NY,Franklin,Train Pond,44.527264986384,-74.5760851049882
NY,St. Lawrence,Warden Pond,44.3333258022968,-75.1426336540387
NY,St. Lawrence,Whitney Pond,44.4525398230807,-74.6359296455163
NY,St. Lawrence,Wilson Pond,44.4835477254283,-74.648060220261
NY,St. Lawrence,Windfall Pond,44.3305382125287,-74.627114277464
NY,St. Lawrence,Weller Pond,44.526367231927,-74.5986603203917
NY,St. Lawrence,Wolf Pond,44.3042271613374,-74.8098843849696
NY,Ulster,Mud Pond (Haseco Lake),41.6936498934133,-74.3114861776023
NY,Ulster,Lake Minnewaska,41.7252956083505,-74.2354397794462
NY,Sullivan,Frog Pond,41.5360477363964,-74.5118777018503
NY,Orange,Heinlein Pond,41.3703936713239,-74.6614113475063
NY,Suffolk,Blanchard Lake,40.9228997459049,-73.3381749849288
NY,Hamilton,Evergreen Lake,43.3937509407573,-74.6152459294223
NY,Westchester,Quarry Lake,41.2318587728219,-73.8146491274778
NY,Greene,Rockefeller Lake,42.3393325609139,-74.0526192555506
NY,Ulster,Louisa Pond,41.8379496209227,-73.9969303734183
NY,Ulster,The Gunk,41.7378809479038,-74.0846546352107
NY,Ulster,Woodland Pond,41.7584901344556,-74.0663239005932
NY,Ulster,Duck Pond,41.7541649979612,-74.1456643860745
NY,Sullivan,Loch Sheldrake,41.7739767775667,-74.6563934162952
NY,Sullivan,Morningside Lake,41.7539093173648,-74.6528612837687
NY,Ulster,Kerhonkson Reservoir,41.7659254084097,-74.3020592442189
NY,Westchester,Whatmores Lake,41.3071100472175,-73.5861598351069
NY,Westchester,Aspetong Pond,41.2194108180976,-73.639280166568
NY,Bronx,Cope Lake,40.8554850582506,-73.8788655259049
NY,Ulster,Yankeetown Pond,42.0203836893293,-74.1772958879629
NY,Suffolk,Birch Creek Pond,40.8983965486948,-72.5916431273343
NY,Livingston,Dansville Reservoir,42.5530753506255,-77.6701191147044
NY,Nassau,Valley Stream Pond,40.6694807428488,-73.6988331627785
NY,Nassau,Wantagh Reservoir,40.6958540112223,-73.5214693888759
NY,Suffolk,Wyandanch Spring Lake,40.7533791301524,-73.3508339904756
NY,Suffolk,Inlet Pond,41.1120080191969,-72.3820569844308
NY,Suffolk,Wunneweta Pond,40.9972342430355,-72.4452171170025
NY,Greene,South Timber Lake,42.1508016376021,-74.3411415705431
NY,Greene,North Timber Lake,42.1540224217408,-74.3401446443202
NY,Sullivan,Evens Lake,41.7646620417849,-74.6525925178489
NY,Ulster,Nevele Lake,41.7016683322577,-74.3978239935952
NY,Suffolk,Sanford Lake,40.7308768460609,-73.2466253103824
NY,Ulster,Dragonfly Pond,41.7335235454064,-74.1851402439531
NY,Ulster,Hidden Pond,41.7559356944592,-74.2181368895757
NY,Ulster,Kleinekill Pool,41.7599119112053,-74.1400038006787
NY,Ulster,Mirror Pond,41.9787485193276,-74.5757324825523
NY,Ulster,Mohonk Lake,41.7660209050114,-74.1573152175939
NY,Ulster,Lily Pond,41.7670352306109,-74.1512180043221
NY,Sullivan,Mountain Lake,41.6570626412473,-74.8147282200172
NY,Sullivan,Toronto Reservoir,41.6296890034698,-74.8470539241549
NY,Sullivan,Timber Lake,41.5173620242992,-74.9162327225329
NY,Sullivan,Kutchers Lake,41.702985340488,-74.6938375027328
NY,Sullivan,Frazer Lake,41.6922607166418,-74.6889042043763
NY,Orange,Island Basin,41.4636096729289,-74.599548166113
NY,Tompkins,Ithaca Swimming Club,42.4791346892848,-76.4689751480696
NY,Orange,Maybrook Rerservoir,41.5075480344053,-74.1981328075562
NY,Oswego,Glimmerglass Lagoon,43.449728708826,-76.5461917478852
NY,Orange,Stick Pond,41.4984506724471,-74.1956889360015
NY,Queens,Goose Pond,40.7121143354115,-73.7985143595169
NY,Orange,Lake Hildegard,41.3865170446085,-74.1959501918003
NY,Orange,Willow Lake,41.3544744698247,-74.5739694288278
NY,Westchester,Crane Pond,40.9972672863185,-73.8074920362499
NY,Delaware,Big Pond,42.0468902025467,-74.7237929913448
NY,Delaware,Little Pond,42.0397707717355,-74.747020892426
NY,Oneida,Woodhuil Pond,43.4571639300484,-75.1419739998098
NY,Broome,Ely Park Pond,42.1240702253965,-75.9244700224838
NY,Suffolk,South Haven Pond,40.8069576756635,-72.8878128124633
NY,Saratoga,Bradt's Pond,43.2003986131587,-74.1127338822227
NY,Saratoga,Tenant Lake,43.3617519399859,-74.094576578877
NY,Otsego,Hunt Union Pond,42.4712156058315,-75.0616531807738
NY,Oneida,Chittning Pond,42.9113939851723,-75.314889809674
NY,Cattaraugus,Gates Pond,42.3221972321075,-78.4379880110043
NY,Clinton,Hawkins Pond,44.6963921712578,-73.4673342547787
NY,Ontario,Wave Pool,42.8807306874641,-77.2602179850416
NY,Essex,Shadow Pond,43.9138843951843,-74.2521559125548
NY,Clinton,Fern Lake,44.488699249556,-73.7185003932103
NY,Allegany,Hanging Bog,42.3068323473704,-78.2470603165273
NY,Jefferson,Adams Reservoir,43.826356942845,-76.0305792195777
NY,Genesee,Apple Lake,42.9311459929472,-78.3729205375343
NY,Richmond,Eibs Pond,40.6116086389727,-74.0811588414344
NY,Franklin,Lake Clear Outlet,44.3492768104378,-74.2638002407189
NY,Otsego,Buck Horn Lake,42.3527552289984,-75.2923118387419
NY,Putnam,Lake Oscawana,41.3961307671487,-73.848780137645
NY,Orange,Lake Kanawauke,41.2308989803772,-74.1173685995145
NY,St. Lawrence,Massawepie Lake,44.2558037587793,-74.6499249384932
NY,Hamilton,Eighth Lake,43.778911688206,-74.7024474195183
NY,Hamilton,Sixth Lake,43.7476374451885,-74.773373599903
NY,Fulton,Garoga Reservoir,43.0395050706744,-74.5207752182055
NY,Fulton,Larabee Reservoir,43.0622613817192,-74.4770827089049
NY,Lewis,Drunkard Pond,43.6542554404491,-75.2257764433237
NY,Hamilton,Cedar River Flow,43.7054770013605,-74.4790820024454
NY,Broome,Greenwood Lake,42.2868409001477,-76.091653534593
NY,Queens,Industry Pond,40.748778080784,-73.8380231254516
NY,Queens,Fountain of the Grapes of Wrath,40.7466669746596,-73.8505282410789
NY,Queens,Fountain of the Planet of the Apes,40.7431620071697,-73.848592714059
NY,Queens,Waterfowl Marsh,40.7446296240494,-73.8493407008474
NY,Genesee,Hooks Lagoon,42.9272889704427,-78.3860154996512
NY,Genesee,Darien Lake,42.9319183608732,-78.3871227361654
NY,Cattaraugus,Spruce Lake,42.2609713893463,-78.6982657057845
NY,Nassau,Wilsons Pond,40.8314350882727,-73.7491690017
NY,Westchester,Boating Lake,40.9213469402608,-73.8802199893929
NY,Oswego,Pennellville Pond,43.2887748137773,-76.2683188126359
NY,Monroe,Sherry Pond,43.2392831069801,-77.5710128429595
NY,Monroe,Johnson Pond,43.2409977597134,-77.5769382207581
NY,Suffolk,Crab Creek,41.0540742816738,-72.3707772434713
NY,Essex,Little Meadows,44.2038841594059,-73.8475255955035
NY,Hamilton,Sampson Lake,43.578974784878,-74.5764445101723
NY,Hamilton,Cedar Lakes,43.6192219225416,-74.5495644918478
NY,Hamilton,Pillsbury Lake,43.5974844367193,-74.5348335544535
NY,Rockland,Willow Tree Pond,41.1551481583388,-74.0805424464235
NY,Steuben,Addison Pond,42.0874336119157,-77.2088572523632
NY,Monroe,Lock E32 Pittsford,43.0911931835658,-77.5448960725805
NY,Sullivan,Frick Pond,41.9574690590023,-74.7129878256284
NY,Ulster,Beecher Lake,42.0429937268179,-74.6308628192206
NY,Ulster,Forest Lake,42.0068436397186,-74.6647511968041
NY,Greene,Third Reservoir,42.1484705970637,-74.0809295659119
NY,Sullivan,Stackhouse Pond,41.6714276186831,-74.6774411306582
NY,Schoharie,Looking Glass Pond,42.5489912224736,-74.4949218536419
NY,Oneida,Hecla Pond,43.0935434074829,-75.4539064388067
NY,Sullivan,Little Pond,41.7402830945026,-74.671396516463
NY,Sullivan,Shaddock Pond,41.7335198261545,-74.6711261586292
NY,Sullivan,Conklin Pond,41.7179239585333,-74.6412437845934
NY,Sullivan,Strolowitz Lake,41.687216569595,-74.717009232037
NY,Sullivan,Kilcoin Pond,41.6491027941924,-74.8430060405385
NY,Sullivan,Little Black Lake,41.6670876386398,-74.8635372666837
NY,Sullivan,Wickman Millpond,41.5914564234623,-74.7662387592955
NY,Sullivan,Lucky Lake,41.616983347479,-74.6101257515311
NY,Sullivan,Wanaksink Lake,41.619053635025,-74.5656064593474
NY,Ulster,Lower Birch Creek Trailhead Pond,42.1589092707678,-74.4454270329398
NY,Sullivan,Barnum Lake,41.6330035007831,-74.6399595164084
NY,Ulster,Roosa Lake,41.856930784865,-74.2435412697398
NY,Columbia,Wilzig Lake,42.1316712034539,-73.709734691997
NY,Orange,Freight Basin,41.4660958731272,-74.594467071225
NY,Dutchess,Nuclear Lake,41.5983283198705,-73.6451651619798
NY,Dutchess,Gem Lake,41.5020547151493,-73.7989850407752
NY,Ulster,Heddens Lake,41.6981244029189,-74.1977274828721
NY,Washington,Wall Street Pond,43.3053938503131,-73.5862694105486
NY,Nassau,Shell Harbor,40.607657083144,-73.6439335152114
NY,Nassau,California Canal,40.5993214617838,-73.6498153719373
NY,Nassau,The Lagoon,40.6043027593953,-73.6467274043076
NY,Columbia,The Ore Pit,42.1224626676487,-73.5180176545614
NY,Madison,Eaton Reservoir,42.8599161560441,-75.6998962539791
NY,Nassau,Salisbury Lake,40.7333270540786,-73.5799301312152
NY,Putnam,Indian Brook Pond,41.4658320794706,-73.7162917537935
NY,Saratoga,Murphy Pond,42.8446086412847,-73.8094089085503
NY,Saratoga,Beechwood Drive Pond,42.8488610070117,-73.8098206499539
NY,Saratoga,Barney Road Golf Course Pond,42.8475830801817,-73.805911734855
NY,Saratoga,Par Del Rio Pond,42.8511382418677,-73.8043985306172
NY,Schenectady,Delta Pond,42.7654550430458,-73.906843497965
NY,Erie,Spring Pond,42.8900375031853,-78.7157888304949
NY,Erie,Heron Pond,42.8885682329569,-78.7157664394575
NY,Erie,Lily Pond,42.888794239305,-78.7177828528193
NY,Westchester,Camp Field Reservoir,41.3034777577395,-73.9049088991969
NY,Westchester,Ossining Reservoir,41.1623755318431,-73.8442613957038
NY,Essex,Moss Pond,44.0961829889469,-73.9444625883771
NY,Chemung,Kiwanis Pond,42.165504644182,-76.8086879477303
NY,Suffolk,Fuchs Pond,40.9152803420339,-73.3312629642627
NY,Fulton,Northville Lake,43.2239252146688,-74.168295930465
NY,Wayne,Blind Sodus Bay,43.3380497881986,-76.7281406038021
NY,Cayuga,Little Sodus Bay,43.3307114852082,-76.7093679353404
NY,Cayuga,The Pond,43.3408419905644,-76.695091998541
NY,Dutchess,Mapleknoll Marsh,41.6083381061901,-73.9370282304627
NY,Suffolk,Crystal Lake,40.8760080255856,-73.4217737093811
NY,Suffolk,Toad Pond,40.8174088276546,-73.422047130937
NY,Suffolk,Fleets Cove,40.9021453269589,-73.3876341613922
NY,Suffolk,Brackish Pond,40.9261642794871,-73.4309919964801
NY,Dutchess,Glen Pond,41.9887473393924,-73.8782756694789
NY,Suffolk,Harrison Pond,40.8916204459943,-73.2295105853467
NY,Sullivan,Mohican Lake,41.5230750921627,-74.8136375664592
NY,Wyoming,Kellogg Lake,42.8081197449781,-78.4186003695972
NY,Wyoming,Lake Cornelius,42.8098909581338,-78.4208078974401
NY,Erie,North Lake,42.61338211481,-78.5155215285823
NY,Greene,The Pond,42.3648125396205,-74.0969042616267
NY,Madison,Muller Pond,42.7739981159706,-75.7782267870323
NY,Sullivan,Vernal Pool,41.5694703840417,-74.4952247306929
NY,Nassau,Hall's Pond,40.6878964655539,-73.6605364309689
NY,Madison,DeRuyter Reservoir,42.8142259351171,-75.8921691338496
NY,Suffolk,Ludlows Creek,40.7306868338396,-73.1223796921368
NY,Orange,Kelly's Pond,41.4762127553692,-74.1974029025745
NY,Orange,Wilkens Pond,41.4990483940158,-74.1880708419556
