Zipcode,HUC8
29481,03050207
29482,03050209
29483,03050201
29485,03050201
29486,03050201
29487,03050206
29488,03050207
29492,03050201
29493,03050207
29501,03040201
29505,03040201
29506,03040201
29510,03040205
29511,03040204
29512,03040201
29516,03040201
29518,03040205
29519,03040204
29520,03040201
29525,03040204
29526,03040206
29527,03040204
29530,03040202
29532,03040201
29536,03040204
29540,03040201
29541,03040202
29543,03040204
29544,03040204
29545,03040204
29546,03040204
29547,03040204
29550,03040201
29554,03040205
29555,03040202
29556,03040205
29560,03040202
29563,03040203
29564,03050112
29565,03040201
29566,03040206
29567,03040204
29568,03040206
29569,03040206
29570,03040204
29571,03040201
29572,03040208
29574,03040204
29575,03040208
29576,03040206
29577,03040208
29579,03040206
29580,03040205
29581,03040204
29582,03040208
29583,03040202
29584,03040201
29585,03040206
29588,03040206
29589,03040204
29590,03040205
29591,03040202
29592,03040201
29593,03040201
29594,03040201
29596,03040201
29601,03050109
29605,03050109
29607,03050109
29609,03050109
29611,03050109
29613,03050109
29614,03050109
29615,03050108
29617,03050109
29620,03060103
29621,03060103
29624,03060103
29625,03060101
29626,03060103
29627,03060103
29628,03060103
29630,03060101
29631,03060101
29634,03060101
29635,03050109
29638,03060103
29639,03060103
29640,03050109
29642,03050109
29643,03060102
29644,03050109
29645,03050109
29646,03060107
29649,03050109
29650,03050108
29651,03050107
29653,03050109
29654,03050109
29655,03060103
29657,03060101
29658,03060102
29659,03060103
29661,03050109
29662,03050109
29664,03060102
29665,03060101
29666,03050109
29667,03060101
29669,03050109
29670,03060101
29671,03060101
29672,03060101
29673,03050109
29676,03060101
29678,03060101
29680,03050109
29681,03050108
29682,03060101
29683,03050109
29684,03060103
29685,03060101
29686,03060101
29687,03050107
29689,03060102
29690,03050109
29691,03060101
29692,03050109
29693,03060102
29696,03060101
29697,03060103
29702,03050105
29704,03050103
29706,03050106
29707,03050103
29708,03050103
29709,03040201
29710,03050101
29712,03050103
29714,03050103
29715,03050103
29717,03050105
29718,03040202
29720,03050103
29724,03050103
29726,03050106
29727,03040201
29728,03040202
29729,03050103
29730,03050103
29732,03050103
29733,03050103
29741,03040201
29742,03050106
29743,03050105
29745,03050103
29801,03050204
29803,03060106
29805,03050204
29809,03060106
29810,03060106
29812,03050207
29816,03060106
29817,03050204
29819,03060107
29821,03060107
29824,03060107
29826,03050204
29827,03050207
29828,03060106
29829,03060106
29831,03060106
29832,03050204
29834,03060106
29835,03060103
29836,03060106
29838,03060107
29840,03060103
29841,03060106
29842,03060106
29843,03050207
29844,03060107
29845,03060107
29847,03060107
29848,03060107
29849,03050207
29851,03060106
29853,03050204
29856,03050204
29860,03060107
29899,03060107
29902,03050208
29904,03050207
29905,03050208
29906,03050208
29907,03050207
29909,03050208
29910,03060110
29911,03050207
29912,03050208
29915,03060110
29916,03050208
29918,03050208
29920,03050210
29921,03050208
29922,03060109
29923,03050208
29924,03050208
29926,03060110
29927,03060109
29928,03060110
29929,03050207
29932,03060109
29934,03060110
29935,03050208
29936,03050208
29939,03060109
29940,03050207
29941,03050208
29943,03060109
29944,03050208
29945,03050207
30002,03070103
30004,03150104
30005,03130001
30008,03130002
30009,03130001
30011,03070101
30012,03070103
30013,03070103
30014,03070103
30016,03070103
30017,03070103
30018,03070103
30019,03070101
30021,03070103
30022,03130001
30024,03130001
30025,03070101
30028,03150104
30030,03130001
30032,03070103
30033,03130001
30034,03070103
30035,03070103
30038,03070103
30039,03070103
30040,03130001
30041,03130001
30043,03070103
30044,03070103
30045,03070103
30046,03070103
30047,03070103
30052,03070103
30054,03070103
30055,03070101
30056,03070101
30058,03070103
30060,03130001
30062,03130001
30064,03130002
30066,03150104
30067,03130001
30068,03130001
30070,03070103
30071,03070103
30072,03070103
30075,03130001
30076,03130001
30078,03070103
30079,03070103
30080,03130001
30082,03130002
30083,03070103
30084,03130001
30087,03070103
30088,03070103
30090,03130001
30092,03130001
30093,03070103
30094,03070103
30096,03070103
30097,03130001
30101,03150104
30102,03150104
30103,03150103
30104,03150104
30105,03150103
30106,03130002
30107,03150104
30108,03150108
30110,03150108
30111,03130002
30113,03150108
30114,03150104
30115,03150104
30116,03130002
30117,03150108
30118,03150108
30120,03150104
30121,03150104
30122,03130002
30124,03150105
30125,03150105
30126,03130002
30127,03130002
30132,03150104
30134,03130002
30135,03130002
30137,03150104
30139,03150102
30141,03130002
30143,03150104
30144,03150104
30145,03150104
30147,03150104
30148,03150104
30149,03150103
30152,03150104
30153,03150104
30157,03150104
30161,03150104
30165,03150105
30168,03130002
30170,03130002
30171,03150102
30173,03150104
30175,03150102
30176,03150108
30177,03150104
30178,03150104
30179,03150108
30180,03130002
30182,03150108
30183,03150104
30184,03150104
30185,03130002
30187,03130002
30188,03150104
30189,03150104
30204,03070103
30205,03130005
30206,03130005
30213,03130002
30214,03130005
30215,03130005
30216,03070103
30217,03130002
30218,03130005
30220,03130002
30222,03130005
30223,03130005
30224,03130005
30228,03130005
30229,03130005
30230,03130002
30233,03070103
30234,03070103
30236,03070103
30238,03130005
30240,03130002
30241,03130002
30248,03070103
30250,03070103
30251,03130005
30252,03070103
30253,03070103
30256,03130005
30257,03130005
30258,03130005
30259,03130005
30260,03070103
30263,03130002
30265,03130005
30268,03130002
30269,03130005
30272,03130002
30273,03070103
30274,03130005
30275,03130002
30276,03130005
30277,03130005
30281,03070103
30284,03070103
30285,03130005
30286,03130005
30288,03070103
30289,03130005
30290,03130005
30291,03130005
30292,03130005
30293,03130005
30294,03070103
30295,03130005
30296,03130005
30297,03130005
30303,03130001
30305,03130001
30306,03130001
30307,03130001
30308,03130001
30309,03130001
30310,03130002
30311,03130002
30312,03070103
30313,03130001
30314,03130002
30315,03070103
30316,03070103
30317,03070103
30318,03130002
30319,03130001
30322,03130001
30324,03130001
30326,03130001
30327,03130001
30328,03130001
30329,03130001
30331,03130002
30332,03130001
30334,03070103
30336,03130002
30337,03130005
30338,03130001
30339,03130001
30340,03130001
30341,03130001
30342,03130001
30344,03130002
30345,03130001
30346,03130001
30349,03130002
30350,03130001
30354,03070103
30360,03130001
30363,03130001
30401,03070107
30410,03070102
30411,03070105
30412,03070106
30413,03060201
30414,03060203
30415,03060202
30417,03060203
30420,03060203
30421,03070107
30423,03060203
30425,03060202
30426,03060106
30427,03070106
30428,03070102
30429,03060203
30434,03060201
30436,03070107
30439,03060203
30441,03060201
30442,03060201
30445,03070102
30446,03060109
30448,03070107
30449,03060202
30450,03060203
30451,03060203
30452,03060203
30453,03070107
30454,03070102
30455,03060202
30456,03060108
30457,03070107
30458,03060203
30460,03060203
30461,03060202
30464,03070107
30467,03060202
30470,03070107
30471,03060203
30473,03070106
30474,03070107
30477,03060201
30501,03130001
30504,03130001
30506,03130001
30507,03070101
30510,03060104
30511,03060104
30512,06020002
30513,06020003
30516,03060102
30517,03070101
30518,03130001
30519,03130001
30520,03060103
30521,03060104
30522,03150102
30523,03130001
30525,03060102
30527,03130001
30528,03130001
30529,03070101
30530,03060104
30531,03130001
30533,03130001
30534,03150104
30535,03130001
30536,03150102
30537,06010202
30538,03060104
30539,03150102
30540,03150102
30541,03150101
30542,03070101
30543,03070101
30545,03130001
30546,06020002
30547,03060104
30548,03070101
30549,03070101
30552,03060102
30553,03060102
30554,03130001
30555,06020003
30557,03060102
30558,03060104
30559,06020003
30560,06020003
30562,06010202
30563,03130001
30564,03130001
30565,03070101
30566,03130001
30567,03070101
30568,06010202
30571,03130001
30572,06020003
30573,03060102
30575,03070101
30576,03060102
30577,03060102
30581,03060102
30582,06020002
30597,03130001
30598,03060102
30601,03070101
30602,03070101
30605,03070101
30606,03070101
30607,03070101
30609,03070101
30619,03070101
30620,03070101
30621,03070101
30622,03070101
30623,03070101
30624,03060104
30625,03070101
30627,03060104
30628,03060104
30629,03060104
30630,03060104
30631,03060105
30633,03060104
30634,03060103
30635,03060103
30639,03060104
30641,03070101
30642,03070101
30643,03060103
30646,03060104
30648,03060104
30650,03070101
30655,03070101
30656,03070101
30660,03060104
30662,03060104
30663,03070101
30664,03060105
30665,03060201
30666,03070101
30667,03070101
30668,03060103
30669,03070101
30673,03060105
30677,03070101
30678,03070101
30680,03070101
30683,03070101
30701,03150103
30705,03150101
30707,06020001
30708,03150101
30710,03150101
30711,03150101
30720,03150101
30721,03150101
30724,03150101
30725,06020001
30726,06020001
30728,03150105
30730,03150105
30731,03150105
30733,03150103
30734,03150102
30735,03150101
30736,06020001
30738,06020001
30739,06020001
30740,06020001
30741,06020001
30742,06020001
30746,03150103
30747,03150103
30750,06020001
30751,03150101
30752,06020001
30753,03150105
30755,06020001
30756,03150101
30757,06020001
30802,03060106
30803,03060201
30805,03060108
30807,03060105
30808,03060108
30809,03060106
30810,03060201
30812,03060106
30813,03060106
30814,03060106
30815,03060106
30816,03060108
30817,03060103
30818,03060108
30820,03060201
30821,03060105
30822,03060201
30823,03060201
30824,03060105
30828,03060201
30830,03060201
30833,03060108
30901,03060106
30904,03060106
30905,03060106
30906,03060106
30907,03060106
30909,03060106
30912,03060106
31001,03070104
31002,03070107
31003,03070102
31004,03070103
31005,03070104
31006,03130005
31007,03130006
31008,03070104
31009,03070105
31011,03070105
31012,03070105
31014,03070104
31015,03130006
31016,03130005
31017,03070102
31018,03060201
31019,03070102
31020,03070104
31021,03070102
31022,03070102
31023,03070105
31024,03070101
31025,03070104
31027,03070102
31028,03070104
31029,03070103
31030,03070104
31031,03070102
31032,03070103
31033,03070101
31034,03070102
31035,03070107
31036,03070104
31037,03070105
31038,03070101
31039,03130005
31041,03130005
31042,03070102
31044,03070102
31045,03060201
31046,03070103
31047,03070104
31049,03070107
31050,03070103
31051,03130006
31052,03070103
31054,03070102
31055,03070105
31057,03130006
31058,03130005
31060,03070104
31061,03070102
31062,03070102
31063,03130006
31064,03070101
31065,03070102
31066,03070103
31067,03070102
31068,03130006
31069,03070104
31070,03130006
31071,03070104
31072,03110202
31075,03070105
31076,03130005
31077,03070104
31078,03130005
31079,03070104
31081,03130005
31082,03070102
31083,03070105
31084,03110202
31085,03070101
31087,03070101
31088,03070104
31089,03070102
31090,03070102
31091,03070104
31092,03130006
31093,03070103
31094,03060201
31096,03070107
31097,03130005
31098,03070104
31201,03070103
31204,03070103
31206,03070103
31207,03070103
31210,03070103
31211,03070103
31213,03070103
31216,03070103
31217,03070103
31220,03070103
31301,03060204
31302,03060204
31303,03060109
31305,03070106
31307,03060202
31308,03060202
31309,03060204
31312,03060202
31313,03060203
31314,03060203
31315,03060203
31316,03070106
31318,03060204
31320,03060204
31321,03060202
31322,03060204
31323,03060204
31324,03060204
31326,03060109
31327,03060204
31328,03060204
31329,03060109
31331,03060204
31333,03060204
31401,03060109
31404,03060204
31405,03060204
31406,03060204
31407,03060109
31408,03060109
31409,03060204
31410,03060204
31411,03060204
31415,03060109
31419,03060204
31421,03060109
31501,03070201
31503,03070201
31510,03070201
31512,03070201
31513,03070202
31516,03070201
31518,03070202
31519,03070201
31520,03070203
31522,03070106
31523,03070203
31524,03070203
31525,03070203
31527,03070203
31532,03070201
31533,03070201
31535,03070201
31537,03110201
31539,03070201
31542,03070201
31543,03070203
31544,03070104
31545,03070106
31546,03070106
31547,03070204
31548,03070204
31549,03070104
31550,03110201
31551,03070202
31552,03070201
31553,03070201
31554,03070201
31555,03070202
31556,03070202
31557,03070202
31558,03070203
31560,03070202
31561,03070106
31562,03070204
31563,03070202
31564,03070201
31565,03070203
31566,03070203
31567,03070201
31568,03070201
31569,03070201
31599,03070106
31601,03110203
31602,03110203
31605,03110203
31606,03110202
31620,03110204
31622,03110202
31623,03110201
31624,03070201
31625,03110204
31626,03110103
31627,03110204
31629,03110203
31630,03110201
31631,03110201
31632,03110204
31634,03110201
31635,03110202
31636,03110202
31637,03110203
31638,03110204
31639,03110202
31641,03110202
31642,03070201
31643,03110203
31645,03110203
31647,03110203
31648,03110202
31649,03110202
31650,03070201
31698,03110203
31699,03110202
31701,03130008
31704,03130008
31705,03130008
31707,03130008
31709,03130006
31711,03130006
31712,03110202
31714,03110202
31716,03130008
31719,03130007
31720,03110203
31721,03130008
31722,03110203
31727,03110203
31730,03130008
31733,03110202
31735,03130006
31738,03120002
31743,03130006
31744,03120002
31747,03110204
31749,03110203
31750,03070104
31753,03120002
31756,03120002
31757,03110103
31763,03130007
31764,03130006
31765,03120002
31768,03120002
31771,03110204
31772,03130006
31773,03120002
31774,03110202
31775,03110204
31778,03110203
31779,03130008
31780,03130007
31781,03110204
31783,03110202
31784,03120002
31787,03130007
31788,03110203
31789,03110204
31790,03110202
31791,03130006
31792,03120001
31793,03110204
31794,03110203
31795,03110204
31796,03130006
31798,03070201
31801,03130003
31803,03130007
31804,03130002
31805,03130003
31806,03130006
31807,03130002
31808,03130002
31810,03130003
31811,03130002
31812,03130005
31814,03130003
31815,03130003
31816,03130005
31820,03130003
31821,03130003
31822,03130002
31823,03130002
31824,03130007
31825,03130007
31826,03130002
31827,03130005
31829,03130003
31830,03130002
31831,03130002
31832,03130009
31833,03130002
31836,03130005
31901,03130003
31903,03130003
31904,03130002
31905,03130003
31906,03130003
31907,03130003
31909,03130003
32003,03080103
32008,03110205
32009,03070204
32011,03070205
32013,03110205
32024,03110206
32025,03110206
32026,03110206
32033,03080103
32034,03070205
32038,03110206
32040,03070204
32043,03080103
32044,03110206
32046,03070204
32052,03110201
32053,03110203
32054,03110206
32055,03110201
32058,03110206
32059,03110205
32060,03110205
32061,03110206
32062,03110205
32063,03070204
32064,03110205
32065,03080103
32066,03110205
32068,03080103
32071,03110205
32072,03070204
32073,03080103
32079,03080103
32080,03080201
32081,03080201
32082,03080201
32083,03110206
32084,03080201
32086,03080201
32087,03070204
32091,03110206
32092,03080103
32094,03110205
32095,03080103
32096,03110201
32097,03070205
32102,03080101
32110,03080103
32112,03080101
32113,03080102
32114,03080201
32117,03080201
32118,03080201
32119,03080201
32124,03080201
32127,03080201
32128,03080201
32129,03080201
32130,03080101
32131,03080103
